,vehicle_measure,count,mean,std,min,25%,50%,75%,max,area_name,area_level,rcat,gdp,gdp_unit,gdp_growth,gdp_ratio,year_label,year,CPIH,CPI,Unemployment (%),average_weekly_earnings,av_weekly_earnings_change,unemployment_pct_change
4499,log_fdpc_ratio,437.0,-4.825201793672796,1.1456369359498677,-8.571870752706934,-5.483468250352153,-4.83372436080036,-4.152760865143307,-0.09015109699429733,nat,nuts1,CU,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4500,fd2wmv,635.0,19.483464566929133,23.439046945893235,0.0,4.0,11.0,26.0,176.0,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4501,fdall_mv,635.0,2199.6866141732285,2105.2838583031744,38.0,681.5,1407.0,3154.0,13338.0,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4502,fdbus,635.0,25.60472440944882,35.44106464002243,0.0,2.0,10.0,34.0,236.0,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4503,fdcar,635.0,1858.2188976377952,1797.0710487391566,27.0,578.0,1164.0,2657.5,11845.0,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4504,fdhgv,635.0,40.20157480314961,61.45304429942834,0.0,11.0,21.0,46.5,992.0,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4505,fdhgva3,635.0,3.0456692913385828,6.730466020697147,0.0,0.0,1.0,3.0,61.0,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4506,fdhgva5,635.0,1.6929133858267718,8.190083843282306,0.0,0.0,0.0,1.0,174.0,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4507,fdhgva6,635.0,2.028346456692913,7.9916646011606645,0.0,0.0,0.0,1.0,102.0,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4508,fdhgvr2,635.0,26.135433070866146,36.28893759437662,0.0,7.0,15.0,33.0,621.0,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4509,fdhgvr3,635.0,4.075590551181103,7.067539389222195,0.0,0.0,2.0,5.0,86.0,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4510,fdhgvr4,635.0,3.223622047244094,9.43968447626826,0.0,0.0,0.0,2.5,138.0,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4511,fdlgv,635.0,256.1779527559055,243.5553522462391,3.0,88.5,170.0,357.5,1639.0,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4512,fdpc,635.0,31.318110236220473,42.20723512312337,0.0,7.0,17.0,41.5,388.0,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4513,fd2wmv_ratio,635.0,0.009126429230012102,0.009113180172625142,0.0,0.004387647305923413,0.007844946931241348,0.011736628517261193,0.1509433962264151,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4514,fdbus_ratio,635.0,0.011755566818361006,0.016305572785455722,0.0,0.002209861361098864,0.007050528789659225,0.016158176286124912,0.19245283018867929,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4515,fdcar_ratio,635.0,0.8320994053706483,0.05625684133214948,0.5094339622641509,0.8100254524886878,0.8405869810610811,0.8683557143034935,0.9422193040052528,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4516,fdhgv_ratio,635.0,0.021648743829572388,0.022736423525092444,0.0,0.008974870719976515,0.014898688915375448,0.026785150305534584,0.21288515406162464,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4517,fdhgva3_ratio,635.0,0.0025350378493334412,0.010632602827507815,0.0,0.0,0.00023299161230195712,0.0017873115256836184,0.17086834733893558,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4518,fdhgva5_ratio,635.0,0.0005961523602741407,0.0016173450751242398,0.0,0.0,0.0,0.0004178866669705207,0.015763725312556622,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4519,fdhgva6_ratio,635.0,0.000883109445000675,0.002905610741170514,0.0,0.0,0.0,0.0003470971643191583,0.03715846994535519,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4520,fdhgvr2_ratio,635.0,0.01375825589475448,0.011718557739028452,0.0,0.006439670401672043,0.010399882818221769,0.017706091062385014,0.09803921568627452,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4521,fdhgvr3_ratio,635.0,0.002283406777872657,0.003750644543688704,0.0,0.0,0.0011837821840781295,0.0027504012446463943,0.03773584905660377,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4522,fdhgvr4_ratio,635.0,0.0015927815023370044,0.005639827190095003,0.0,0.0,0.0,0.001469862708066883,0.11685012701100762,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4523,fdlgv_ratio,635.0,0.12536985475140586,0.03930950379860086,0.04385964912280702,0.09994554819079472,0.1192111677376468,0.14316555121769847,0.3217726396917148,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4524,fdpc_ratio,635.0,0.020210052084868108,0.033181673858721485,0.0,0.004977732569133364,0.011829436038514442,0.023885744911366733,0.4548651817116061,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4525,log_fd2wmv,590.0,2.4614644650102835,1.156222114507704,0.0,1.6094379124341005,2.5649493574615367,3.332204510175204,5.170483995038151,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4526,log_fdall_mv,635.0,7.239771668888762,1.0180706669655042,3.6375861597263857,6.52427445031908,7.249215057114389,8.056426717260187,9.498372383192251,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4527,log_fdbus,537.0,2.6261053450852407,1.3824531881571125,0.0,1.3862943611198906,2.8332133440562166,3.713572066704309,5.4638318050256105,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4528,log_fdcar,635.0,7.0534732335926416,1.0454718070151756,3.2958368660043287,6.359572372040549,7.059617628291383,7.885128207040768,9.379661116592883,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4529,log_fdhgv,627.0,3.0814408600278425,1.1618949116775663,0.0,2.3978952727983707,3.0910424533583165,3.860674306308975,6.899723107284872,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4530,log_fdhgva3,338.0,1.136508166421475,1.025532697984163,0.0,0.0,1.0986122886681098,1.791759469228055,4.110873864173311,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4531,log_fdhgva5,195.0,0.927369687034122,1.0473423572887233,0.0,0.0,0.6931471805599453,1.6094379124341005,5.159055299214528,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4532,log_fdhgva6,184.0,1.1129259108987979,1.1326408023843255,0.0,0.0,0.6931471805599453,1.6094379124341005,4.624972813284272,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4533,log_fdhgvr2,624.0,2.709720106152832,1.1292730064821992,0.0,1.9459101490553128,2.772588722239781,3.5039708022539005,6.431331081933478,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4534,log_fdhgvr3,465.0,1.263991225863116,0.9056416145258128,0.0,0.6931471805599453,1.3862943611198906,1.9459101490553128,4.454347296253506,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4535,log_fdhgvr4,305.0,1.1918085487027859,1.0692416182586322,0.0,0.0,1.0986122886681098,1.791759469228055,4.927253685157205,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4536,log_fdlgv,635.0,5.1180347645259285,0.9852591487231558,1.0986122886681098,4.482986592105173,5.135798437050261,5.879134384090168,7.40184157874383,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4537,log_fdpc,601.0,2.8572097607281024,1.2241203915176415,0.0,2.0794415416798357,2.9444389791664403,3.7612001156935615,5.961005339623274,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4538,log_fd2wmv_ratio,590.0,-4.8686502015561555,0.7116276129074791,-7.422971251049421,-5.300476085419637,-4.76997729900188,-4.422882563524276,-1.890850371872286,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4539,log_fdbus_ratio,537.0,-4.775992149703698,1.0569566730618345,-7.951031022610781,-5.445299556896684,-4.700480365792417,-3.9531649487593215,-1.6479041932618963,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4540,log_fdcar_ratio,635.0,-0.1862984352961113,0.0724274747910026,-0.6744550475477927,-0.21068961279294968,-0.1736548442052398,-0.1411538419960064,-0.05951722470144034,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4541,log_fdhgv_ratio,627.0,-4.178751317799689,0.8541280509802841,-7.226936018493289,-4.704886229744521,-4.1865635494567535,-3.610425635873824,-1.5470024414933083,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4542,log_fdhgva3_ratio,338.0,-6.3621392749170385,1.295983538191229,-9.014933575633572,-7.294292366384997,-6.402704510830264,-5.455372648115083,-1.7668619176063278,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4543,log_fdhgva5_ratio,195.0,-6.8228906280527895,1.0759145416332492,-9.498372383192251,-7.582283689072133,-6.8690144506657065,-6.139738150223331,-4.150043844784918,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4544,log_fdhgva6_ratio,184.0,-6.582416800983928,1.2502905114420717,-9.071767722112245,-7.498512707334408,-6.652826954517471,-5.812823480591072,-3.29256354065936,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4545,log_fdhgvr2_ratio,624.0,-4.556736921538255,0.7885865691521645,-7.226936018493289,-5.017018376118536,-4.534599196410421,-4.021224010533676,-2.322387720290225,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4546,log_fdhgvr3_ratio,465.0,-6.244382397555655,0.930738858476193,-8.746716349694486,-6.919436783755975,-6.302008288703027,-5.662092047601992,-3.277144732992177,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4547,log_fdhgvr4_ratio,305.0,-6.442779024630318,1.1448724916302553,-9.227787285579904,-7.272629847263824,-6.438071598547323,-5.621607866467185,-2.1468631310401576,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4548,log_fdlgv_ratio,635.0,-2.1217369043628374,0.2997489099936558,-3.1267605359603947,-2.3031297624771367,-2.126858839665217,-1.9437536239731437,-1.1339100707491336,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4549,log_fdpc_ratio,601.0,-4.447642404147163,1.1339356941339749,-8.187299270155147,-5.154446996128335,-4.354807685432569,-3.7017001425429976,-0.7877542078684057,nat,nuts1,UR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4550,fd2wmv,586.0,39.31911262798635,36.242708100986036,0.0,13.25,29.0,53.0,264.0,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4551,fdall_mv,586.0,3926.6109215017054,3097.3974720144,90.0,1711.75,3043.0,5394.5,18925.0,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4552,fdbus,586.0,32.390784982935145,37.68623295388574,0.0,10.0,22.5,40.0,457.0,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4553,fdcar,586.0,3238.0409556313994,2624.145141720537,36.0,1347.25,2503.0,4418.5,15932.0,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4554,fdhgv,586.0,121.62969283276449,113.07155773275007,1.0,47.25,89.5,160.0,1044.0,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4555,fdhgva3,586.0,8.764505119453926,12.822089760372556,0.0,1.0,5.0,12.0,147.0,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4556,fdhgva5,586.0,9.25085324232082,17.34418420585008,0.0,1.0,3.0,10.0,178.0,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4557,fdhgva6,586.0,10.254266211604095,19.907955474383527,0.0,1.0,3.0,11.0,202.0,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4558,fdhgvr2,586.0,68.97098976109216,62.88424458317423,1.0,30.0,52.0,90.0,720.0,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4559,fdhgvr3,586.0,11.802047781569964,12.302250335641446,0.0,4.0,8.0,16.0,131.0,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4560,fdhgvr4,586.0,12.587030716723552,19.89347964446813,0.0,2.0,5.0,15.0,178.0,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4561,fdlgv,586.0,495.23037542662115,375.2965138822455,21.0,226.25,392.0,655.25,2459.0,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4562,fdpc,586.0,20.5,28.1919701242602,0.0,6.0,13.0,26.0,326.0,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4563,fd2wmv_ratio,586.0,0.010809044918647984,0.009279792208377264,0.0,0.005918068094658176,0.00887391294445802,0.01340527642553905,0.11186974789915967,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4564,fdbus_ratio,586.0,0.009180160245961043,0.00807207533245558,0.0,0.003898305209675615,0.007073093596992089,0.011746585556370866,0.08888888888888889,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4565,fdcar_ratio,586.0,0.8086401139704835,0.0509073752332521,0.4,0.7821249872031123,0.8161444308887333,0.8426553405448683,0.9197057922157524,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4566,fdhgv_ratio,586.0,0.03665876667207053,0.02726724460128632,0.004424778761061947,0.01828953110086456,0.03022254475084664,0.04626774833085512,0.2505747126436781,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4567,fdhgva3_ratio,586.0,0.003085194099375407,0.004802631808375609,0.0,0.000442985981535121,0.0015105740181268882,0.003727875492426344,0.037647058823529415,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4568,fdhgva5_ratio,586.0,0.002602135471706476,0.00450667833277687,0.0,0.0001688600213205139,0.0010208215288225447,0.003137915268967991,0.04879032258064516,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4569,fdhgva6_ratio,586.0,0.0033456079834983284,0.008310138584316446,0.0,0.00012359295250792502,0.0009252120497562918,0.0033176897442470377,0.12298850574712646,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4570,fdhgvr2_ratio,586.0,0.0202244734872845,0.01340518704472748,0.003051881993896236,0.012280569358658802,0.017825296687096613,0.024707322264793528,0.2111111111111111,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4571,fdhgvr3_ratio,586.0,0.0037021594759407226,0.003564190896637293,0.0,0.0015214347543826912,0.002711865653256261,0.004701057927564698,0.03114571746384872,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4572,fdhgvr4_ratio,586.0,0.003699196154265096,0.006185471290929222,0.0,0.0006344027325962602,0.001767491352368886,0.004197901287284065,0.06091954022988505,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4573,fdlgv_ratio,586.0,0.13471191419283682,0.030886264354056826,0.0576271186440678,0.1138481475913814,0.13100519972879246,0.15258020544892284,0.25675675675675674,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4574,fdpc_ratio,586.0,0.0073565394119958685,0.027837516622086233,0.0,0.0019092199513621813,0.003973001615837297,0.007238893451391194,0.6502732240437158,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4575,log_fd2wmv,573.0,3.2748988296817774,1.0116423954754112,0.0,2.6390573296152584,3.4011973816621555,3.9889840465642745,5.575949103146316,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4576,log_fdall_mv,586.0,7.9608168991583765,0.8487862279521527,4.499809670330263,7.445267654788567,8.020597799981127,8.593135078971496,9.848239078305651,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4577,log_fdbus,574.0,3.0168218363402275,1.0441803846222488,0.0,2.302585092994046,3.1354942159291497,3.713572066704309,6.124683390894206,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4578,log_fdcar,586.0,7.746242933277506,0.8852954814439344,3.58351893845611,7.205820705175835,7.8252452914317745,8.393552298418701,9.676084944301534,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4579,log_fdhgv,586.0,4.4383939699957775,0.8922947177907417,0.0,3.8554109540095163,4.494223020031201,5.075173815233828,6.9508147684425845,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4580,log_fdhgva3,500.0,1.7650086067993709,1.0865495916510426,0.0,1.0986122886681098,1.791759469228055,2.5649493574615367,4.990432586778736,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4581,log_fdhgva5,450.0,1.7132067700542608,1.2279988882964803,0.0,0.6931471805599453,1.6094379124341005,2.6390573296152584,5.181783550292085,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4582,log_fdhgva6,443.0,1.7776237095835865,1.2902666654233408,0.0,0.6931471805599453,1.6094379124341005,2.772588722239781,5.308267697401205,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4583,log_fdhgvr2,586.0,3.9103174947788446,0.8389288195263919,0.0,3.4011973816621555,3.951243718581428,4.499809670330263,6.579251212010101,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4584,log_fdhgvr3,567.0,2.0928006359546263,0.9426443041385506,0.0,1.3862943611198906,2.19722457733622,2.772588722239781,4.875197323201151,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4585,log_fdhgvr4,509.0,1.9708206813019808,1.2067277780686747,0.0,1.0986122886681098,1.9459101490553128,2.8903717578961645,5.181783550292085,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4586,log_fdlgv,586.0,5.930146361012822,0.7811982675401646,3.0445224377234235,5.421638753824565,5.9712585859273135,6.485006104585878,7.807510042216192,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4587,log_fdpc,550.0,2.535870650529163,1.112229004183249,0.0,1.9459101490553128,2.6390573296152584,3.258096538021482,5.786897381366707,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4588,log_fd2wmv_ratio,573.0,-4.7248935503791385,0.6594169031253444,-7.22802554102707,-5.09252245356844,-4.716436306108746,-4.30669840611493,-2.1904200496418853,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4589,log_fdbus_ratio,574.0,-4.972474214670066,0.8122159031050297,-7.988882253309227,-5.466925555464441,-4.925714408554394,-4.423232419710571,-2.4203681286504293,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4590,log_fdcar_ratio,586.0,-0.2145739658808769,0.06783396204038533,-0.916290731874155,-0.2457407211431176,-0.2031639410511136,-0.17119729246955084,-0.08370145115295344,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4591,log_fdhgv_ratio,586.0,-3.5224229291626075,0.6578472342499211,-5.420534999272285,-4.001429769215981,-3.49916774597923,-3.073310712476516,-1.3839981488595408,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4592,log_fdhgva3_ratio,500.0,-6.290581686104728,1.1922930386011117,-9.55867059537935,-7.086444821729572,-6.258449896144499,-5.4291616093391335,-3.2795004466846365,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
4593,log_fdhgva5_ratio,450.0,-6.387288675312834,1.2182846644923198,-9.490091074101684,-7.303791800318552,-6.345197571857916,-5.554248247568784,-3.0202232935622866,nat,nuts1,BR,1675963.0,million £,-4.2,16760.63,2009,2009,2.0,2.2,7.6,435.0,0.0,1.8999999999999995
